CODIGO EMPRESA,NOMBRE EMPRESA,CODIGO PDV,NOMBRE PDV,NOMBRE PRODUCTO,NOMBRE PRODUCTO,ESTADO ARTICULO,MINIMO,COSTO PROMEDIO,STOCK,Fecha Stock
1,FARMACIAS Y COMISARIATOS DE MEDICINAS S.A. FARCOMED,60,FYBECA MALL DEL SOL,100240670,PACK IL SALONE MITHYC SHAMPOO 500 ML + ACONDICIONADOR 500ML,NO DISCONTINUADO,3,35,3,28/02/21
1,FARMACIAS Y COMISARIATOS DE MEDICINAS S.A. FARCOMED,60,FYBECA MALL DEL SOL,100240737,PACK IL SALONE GLORIOUS SHAMPOO 500 ML + ACONDICIONADOR 500ML,NO DISCONTINUADO,3,35,2,28/02/21
1,FARMACIAS Y COMISARIATOS DE MEDICINAS S.A. FARCOMED,60,FYBECA MALL DEL SOL,100240738,PACK IL SALONE MAGNIFICENT SHAMPOO 500 ML + ACONDICIONADOR 500ML,NO DISCONTINUADO,3,35,3,28/02/21
1,FARMACIAS Y COMISARIATOS DE MEDICINAS S.A. FARCOMED,60,FYBECA MALL DEL SOL,100243863,MASK YELLOW COLOR CARE 500ML,NO DISCONTINUADO,3,40264,0,28/02/21
1,FARMACIAS Y COMISARIATOS DE MEDICINAS S.A. FARCOMED,60,FYBECA MALL DEL SOL,100244238, LEAVE-IN SERUM YELLOW COLOR CARE 150ML,NO DISCONTINUADO,3,29792,0,28/02/21
1,FARMACIAS Y COMISARIATOS DE MEDICINAS S.A. FARCOMED,60,FYBECA MALL DEL SOL,100244239,NUTRITIVE OIL YELLOW 125ML,NO DISCONTINUADO,3,42,0,28/02/21
1,FARMACIAS Y COMISARIATOS DE MEDICINAS S.A. FARCOMED,60,FYBECA MALL DEL SOL,100245247,SHAMPOO YELLOW COLOR CARE 500ML,NO DISCONTINUADO,3,40264,0,28/02/21
1,FARMACIAS Y COMISARIATOS DE MEDICINAS S.A. FARCOMED,60,FYBECA MALL DEL SOL,294379,AGUA OXIGENADA PROFESIONAL YE YE OXIDANTE 10 VOL 150 ML ,INACTIVO,0,0,0,28/02/21
1,FARMACIAS Y COMISARIATOS DE MEDICINAS S.A. FARCOMED,60,FYBECA MALL DEL SOL,294380,AGUA OXIGENADA PROFESIONAL YE YE OXIDANTE 20 VOL 150 ML ,INACTIVO,0,0,0,28/02/21
1,FARMACIAS Y COMISARIATOS DE MEDICINAS S.A. FARCOMED,60,FYBECA MALL DEL SOL,294381,AGUA OXIGENADA PROFESIONAL YE YE OXIDANTE 30 VOL 150 ML ,INACTIVO,0,0,0,28/02/21
1,FARMACIAS Y COMISARIATOS DE MEDICINAS S.A. FARCOMED,60,FYBECA MALL DEL SOL,294382,AGUA OXIGENADA PROFESIONAL YE YE OXIDANTE 40 VOL 150 ML ,INACTIVO,0,0,0,28/02/21
1,FARMACIAS Y COMISARIATOS DE MEDICINAS S.A. FARCOMED,60,FYBECA MALL DEL SOL,294383,DECOLORANTE PROFESIONAL YELLO YE SOBRE DECOLORANTE 20 GR ,INACTIVO,0,0,0,28/02/21
1,FARMACIAS Y COMISARIATOS DE MEDICINAS S.A. FARCOMED,671,FYBECA MALL DEL SUR,100147239,TRATAMIENTO IL SALONE LISCIO PROGR. CAP. DANNEG.,DISCONTINUADO,,"44,1",0,28/02/21
1,FARMACIAS Y COMISARIATOS DE MEDICINAS S.A. FARCOMED,671,FYBECA MALL DEL SUR,100147240,TRATAMIENTO IL SALONE LISCIO PROGR. TUTTI I CAP.,DISCONTINUADO,,"44,1",0,28/02/21
1,FARMACIAS Y COMISARIATOS DE MEDICINAS S.A. FARCOMED,671,FYBECA MALL DEL SUR,100147241,TRATAMIENTO IL SALONE ENHANCING CHERRY RED 150 ML,PROXIMO,0,"28,42",1,28/02/21
1,FARMACIAS Y COMISARIATOS DE MEDICINAS S.A. FARCOMED,671,FYBECA MALL DEL SUR,100147242,TRATAMIENTO IL SALONE ETERNAL LEAVE-IN CAB. TINT. 200 ML,NO DISCONTINUADO,3,"28,42",3,28/02/21
1,FARMACIAS Y COMISARIATOS DE MEDICINAS S.A. FARCOMED,671,FYBECA MALL DEL SUR,100147243,TRATAMIENTO IL SALONE CAB TINTURADOS 250 ML,NO DISCONTINUADO,3,"28,42",5,28/02/21
1,FARMACIAS Y COMISARIATOS DE MEDICINAS S.A. FARCOMED,671,FYBECA MALL DEL SUR,100147244,SHAMPOO IL SALONE MAGNIFICENT 500 ML,NO DISCONTINUADO,3,29792,3,28/02/21
1,FARMACIAS Y COMISARIATOS DE MEDICINAS S.A. FARCOMED,671,FYBECA MALL DEL SUR,100147245,TRATAMIENTO IL SALONE ENHANCING CHOCOLATE 150 ML,NO DISCONTINUADO,3,"28,42",6,28/02/21
1,FARMACIAS Y COMISARIATOS DE MEDICINAS S.A. FARCOMED,671,FYBECA MALL DEL SUR,100147246,TRATAMIENTO IL SALONE ICONIC 250 ML,NO DISCONTINUADO,3,"28,42",6,28/02/21
1,FARMACIAS Y COMISARIATOS DE MEDICINAS S.A. FARCOMED,671,FYBECA MALL DEL SUR,100147247,ACONDICIONADOR IL SALONE EPIC 500 ML,NO DISCONTINUADO,3,29792,5,28/02/21
1,FARMACIAS Y COMISARIATOS DE MEDICINAS S.A. FARCOMED,671,FYBECA MALL DEL SUR,100147248,SHAMPOO IL SALONE MYTHIC 500 ML,NO DISCONTINUADO,3,29792,5,28/02/21
1,FARMACIAS Y COMISARIATOS DE MEDICINAS S.A. FARCOMED,671,FYBECA MALL DEL SUR,100147533,TRATAMIENTO IL SALONE SUPREME 250 ML,NO DISCONTINUADO,3,"28,42",3,28/02/21
1,FARMACIAS Y COMISARIATOS DE MEDICINAS S.A. FARCOMED,671,FYBECA MALL DEL SUR,100147534,SHAMPOO IL SALONE GLORIOUS 500 ML,NO DISCONTINUADO,3,29792,3,28/02/21
1,FARMACIAS Y COMISARIATOS DE MEDICINAS S.A. FARCOMED,671,FYBECA MALL DEL SUR,100147535,TRATAMIENTO IL SALONE TONE ENHANCING ICE BLOND 150 ML,PROXIMO,0,"28,42",5,28/02/21
1,FARMACIAS Y COMISARIATOS DE MEDICINAS S.A. FARCOMED,671,FYBECA MALL DEL SUR,100164056,TINTE IL SALONNE COLORE # 5.65,DISCONTINUADO,,17304,0,28/02/21
1,FARMACIAS Y COMISARIATOS DE MEDICINAS S.A. FARCOMED,671,FYBECA MALL DEL SUR,100164057,TINTE IL SALONNE COLORE # 7.7,PROXIMO,,17304,7,28/02/21
1,FARMACIAS Y COMISARIATOS DE MEDICINAS S.A. FARCOMED,671,FYBECA MALL DEL SUR,100164058,TINTE IL SALONNE COLORE # 7,NO DISCONTINUADO,3,17304,6,28/02/21
1,FARMACIAS Y COMISARIATOS DE MEDICINAS S.A. FARCOMED,671,FYBECA MALL DEL SUR,100164059,TINTE IL SALONNE COLORE #6.66,PROXIMO,,17304,8,28/02/21
1,FARMACIAS Y COMISARIATOS DE MEDICINAS S.A. FARCOMED,671,FYBECA MALL DEL SUR,100164060,TINTE IL SALONNE COLORE # 12.11,NO DISCONTINUADO,3,17304,3,28/02/21
1,FARMACIAS Y COMISARIATOS DE MEDICINAS S.A. FARCOMED,671,FYBECA MALL DEL SUR,100164061,TINTE IL SALONNE COLORE # 6.77,PROXIMO,,17304,0,28/02/21
1,FARMACIAS Y COMISARIATOS DE MEDICINAS S.A. FARCOMED,671,FYBECA MALL DEL SUR,100164062,TINTE IL SALONNE COLORE #7.4,PROXIMO,,17304,6,28/02/21
1,FARMACIAS Y COMISARIATOS DE MEDICINAS S.A. FARCOMED,671,FYBECA MALL DEL SUR,100164063,TINTE IL SALONNE COLORE # 5,PROXIMO,,17304,6,28/02/21
1,FARMACIAS Y COMISARIATOS DE MEDICINAS S.A. FARCOMED,671,FYBECA MALL DEL SUR,100164064,TINTE IL SALONNE COLORE # 6,PROXIMO,,17304,7,28/02/21
1,FARMACIAS Y COMISARIATOS DE MEDICINAS S.A. FARCOMED,671,FYBECA MALL DEL SUR,100164065,TINTE IL SALONNE COLORE # 4,PROXIMO,,17304,6,28/02/21
1,FARMACIAS Y COMISARIATOS DE MEDICINAS S.A. FARCOMED,671,FYBECA MALL DEL SUR,100164066,TINTE IL SALONNE COLORE # 9.1,NO DISCONTINUADO,3,17304,6,28/02/21
1,FARMACIAS Y COMISARIATOS DE MEDICINAS S.A. FARCOMED,671,FYBECA MALL DEL SUR,100164067,TINTE IL SALONNE COLORE # 8.1,NO DISCONTINUADO,3,17304,5,28/02/21
1,FARMACIAS Y COMISARIATOS DE MEDICINAS S.A. FARCOMED,671,FYBECA MALL DEL SUR,100164068,TINTE IL SALONNE COLORE # 7.1,NO DISCONTINUADO,3,17304,8,28/02/21
1,FARMACIAS Y COMISARIATOS DE MEDICINAS S.A. FARCOMED,671,FYBECA MALL DEL SUR,100164069,TINTE IL SALONNE COLORE # 1,PROXIMO,,17304,5,28/02/21
1,FARMACIAS Y COMISARIATOS DE MEDICINAS S.A. FARCOMED,671,FYBECA MALL DEL SUR,100164178,TINTE IL SALONNE COLORE # 10.1,PROXIMO,,17304,7,28/02/21
1,FARMACIAS Y COMISARIATOS DE MEDICINAS S.A. FARCOMED,671,FYBECA MALL DEL SUR,100164532,TINTE IL SALONE SLC COLORE YELLOW REMOVER,PROXIMO,,17304,8,28/02/21
1,FARMACIAS Y COMISARIATOS DE MEDICINAS S.A. FARCOMED,671,FYBECA MALL DEL SUR,100181637,ACONDICIONADOR IL SALONE MAGNIFICENT PROTECTION-LUMINOSITY 500 ML,NO DISCONTINUADO,3,29792,3,28/02/21
1,FARMACIAS Y COMISARIATOS DE MEDICINAS S.A. FARCOMED,671,FYBECA MALL DEL SUR,100181638,ACONDICIONADOR IL SALONE GLORIOUS NUTRITION-LIGHTNESS 500 ML,NO DISCONTINUADO,3,29792,3,28/02/21
1,FARMACIAS Y COMISARIATOS DE MEDICINAS S.A. FARCOMED,671,FYBECA MALL DEL SUR,100193733,SHAMPO IL SALONE RESTRUCTURANTE CAB. MUY DAÑADOS 500ML,NO DISCONTINUADO,3,29792,3,28/02/21
1,FARMACIAS Y COMISARIATOS DE MEDICINAS S.A. FARCOMED,671,FYBECA MALL DEL SUR,100193734,TRAMIENTO IL SALONE OLIO RESTRUCTURANTE CAB. MUY DAÑADOS 100ML,NO DISCONTINUADO,3,"28,42",8,28/02/21
1,FARMACIAS Y COMISARIATOS DE MEDICINAS S.A. FARCOMED,671,FYBECA MALL DEL SUR,100193735,TRATAMIENTO IL SALONE RESTRUCTURANTE CAB. MUY DAÑADOS 250ML,NO DISCONTINUADO,1,"28,42",2,28/02/21
1,FARMACIAS Y COMISARIATOS DE MEDICINAS S.A. FARCOMED,671,FYBECA MALL DEL SUR,100217039,SHAMPOO IL SALONE YELLOW REMOVER 250ML,NO DISCONTINUADO,3,"20,58",4,28/02/21
1,FARMACIAS Y COMISARIATOS DE MEDICINAS S.A. FARCOMED,671,FYBECA MALL DEL SUR,100217040,TRATAMIENTO IL SALONE YELLOW REMOVER 150ML,NO DISCONTINUADO,3,"20,58",10,28/02/21
1,FARMACIAS Y COMISARIATOS DE MEDICINAS S.A. FARCOMED,671,FYBECA MALL DEL SUR,100217041,TRATAMIENTO SPRAY DETOX LEAVE-IN 200 ML,NO DISCONTINUADO,3,"29,4",3,28/02/21
1,FARMACIAS Y COMISARIATOS DE MEDICINAS S.A. FARCOMED,671,FYBECA MALL DEL SUR,100217042,ACONDICIONADOR IL SALONE DETOX 500ML,NO DISCONTINUADO,3,29792,3,28/02/21
1,FARMACIAS Y COMISARIATOS DE MEDICINAS S.A. FARCOMED,671,FYBECA MALL DEL SUR,100217043,SHAMPOO IL SALONE DETOX 500 ML,NO DISCONTINUADO,3,29792,3,28/02/21
1,FARMACIAS Y COMISARIATOS DE MEDICINAS S.A. FARCOMED,671,FYBECA MALL DEL SUR,100232843,PACK IL SALONE # 1 NEGRO PURO,NO DISCONTINUADO,2,"18,62",1,28/02/21
1,FARMACIAS Y COMISARIATOS DE MEDICINAS S.A. FARCOMED,671,FYBECA MALL DEL SUR,100232845,PACK IL SALONE # 7.7 RUBIO OSCURO CANELA,NO DISCONTINUADO,2,19,2,28/02/21
1,FARMACIAS Y COMISARIATOS DE MEDICINAS S.A. FARCOMED,671,FYBECA MALL DEL SUR,100240670,PACK IL SALONE MITHYC SHAMPOO 500 ML + ACONDICIONADOR 500ML,NO DISCONTINUADO,3,35,3,28/02/21
1,FARMACIAS Y COMISARIATOS DE MEDICINAS S.A. FARCOMED,671,FYBECA MALL DEL SUR,100240737,PACK IL SALONE GLORIOUS SHAMPOO 500 ML + ACONDICIONADOR 500ML,NO DISCONTINUADO,3,35,3,28/02/21
1,FARMACIAS Y COMISARIATOS DE MEDICINAS S.A. FARCOMED,671,FYBECA MALL DEL SUR,100240738,PACK IL SALONE MAGNIFICENT SHAMPOO 500 ML + ACONDICIONADOR 500ML,NO DISCONTINUADO,3,35,0,28/02/21
1,FARMACIAS Y COMISARIATOS DE MEDICINAS S.A. FARCOMED,671,FYBECA MALL DEL SUR,100243863,MASK YELLOW COLOR CARE 500ML,NO DISCONTINUADO,3,40264,0,28/02/21
1,FARMACIAS Y COMISARIATOS DE MEDICINAS S.A. FARCOMED,671,FYBECA MALL DEL SUR,100244238, LEAVE-IN SERUM YELLOW COLOR CARE 150ML,NO DISCONTINUADO,3,29792,0,28/02/21
1,FARMACIAS Y COMISARIATOS DE MEDICINAS S.A. FARCOMED,671,FYBECA MALL DEL SUR,100244239,NUTRITIVE OIL YELLOW 125ML,NO DISCONTINUADO,3,42,0,28/02/21
1,FARMACIAS Y COMISARIATOS DE MEDICINAS S.A. FARCOMED,671,FYBECA MALL DEL SUR,100245247,SHAMPOO YELLOW COLOR CARE 500ML,NO DISCONTINUADO,3,40264,0,28/02/21
1,FARMACIAS Y COMISARIATOS DE MEDICINAS S.A. FARCOMED,671,FYBECA MALL DEL SUR,294379,AGUA OXIGENADA PROFESIONAL YE YE OXIDANTE 10 VOL 150 ML ,INACTIVO,0,0,0,28/02/21
1,FARMACIAS Y COMISARIATOS DE MEDICINAS S.A. FARCOMED,671,FYBECA MALL DEL SUR,294380,AGUA OXIGENADA PROFESIONAL YE YE OXIDANTE 20 VOL 150 ML ,INACTIVO,0,0,0,28/02/21
1,FARMACIAS Y COMISARIATOS DE MEDICINAS S.A. FARCOMED,671,FYBECA MALL DEL SUR,294381,AGUA OXIGENADA PROFESIONAL YE YE OXIDANTE 30 VOL 150 ML ,INACTIVO,0,0,0,28/02/21
1,FARMACIAS Y COMISARIATOS DE MEDICINAS S.A. FARCOMED,671,FYBECA MALL DEL SUR,294382,AGUA OXIGENADA PROFESIONAL YE YE OXIDANTE 40 VOL 150 ML ,INACTIVO,0,0,0,28/02/21
1,FARMACIAS Y COMISARIATOS DE MEDICINAS S.A. FARCOMED,671,FYBECA MALL DEL SUR,294383,DECOLORANTE PROFESIONAL YELLO YE SOBRE DECOLORANTE 20 GR ,INACTIVO,0,0,0,28/02/21
1,FARMACIAS Y COMISARIATOS DE MEDICINAS S.A. FARCOMED,671,FYBECA MALL DEL SUR,294384,SHAMPOO PROFESIONAL YELLOW YE ESSENT SHAMPOO 500 ML ,DISCONTINUADO,0,0,0,28/02/21
1,FARMACIAS Y COMISARIATOS DE MEDICINAS S.A. FARCOMED,1938,FYBECA MALTERIA,100147239,TRATAMIENTO IL SALONE LISCIO PROGR. CAP. DANNEG.,DISCONTINUADO,,"44,1",0,28/02/21
1,FARMACIAS Y COMISARIATOS DE MEDICINAS S.A. FARCOMED,1938,FYBECA MALTERIA,100147240,TRATAMIENTO IL SALONE LISCIO PROGR. TUTTI I CAP.,DISCONTINUADO,,"44,1",0,28/02/21
1,FARMACIAS Y COMISARIATOS DE MEDICINAS S.A. FARCOMED,1938,FYBECA MALTERIA,100147242,TRATAMIENTO IL SALONE ETERNAL LEAVE-IN CAB. TINT. 200 ML,NO DISCONTINUADO,3,"28,42",4,28/02/21
1,FARMACIAS Y COMISARIATOS DE MEDICINAS S.A. FARCOMED,1938,FYBECA MALTERIA,100147243,TRATAMIENTO IL SALONE CAB TINTURADOS 250 ML,NO DISCONTINUADO,3,"28,42",4,28/02/21
1,FARMACIAS Y COMISARIATOS DE MEDICINAS S.A. FARCOMED,1938,FYBECA MALTERIA,100147244,SHAMPOO IL SALONE MAGNIFICENT 500 ML,NO DISCONTINUADO,3,29792,3,28/02/21
1,FARMACIAS Y COMISARIATOS DE MEDICINAS S.A. FARCOMED,1938,FYBECA MALTERIA,100147245,TRATAMIENTO IL SALONE ENHANCING CHOCOLATE 150 ML,PROXIMO,,"28,42",9,28/02/21
1,FARMACIAS Y COMISARIATOS DE MEDICINAS S.A. FARCOMED,1938,FYBECA MALTERIA,100147246,TRATAMIENTO IL SALONE ICONIC 250 ML,PROXIMO,,"28,42",7,28/02/21
1,FARMACIAS Y COMISARIATOS DE MEDICINAS S.A. FARCOMED,1938,FYBECA MALTERIA,100147247,ACONDICIONADOR IL SALONE EPIC 500 ML,PROXIMO,,29792,11,28/02/21
1,FARMACIAS Y COMISARIATOS DE MEDICINAS S.A. FARCOMED,1938,FYBECA MALTERIA,100147248,SHAMPOO IL SALONE MYTHIC 500 ML,PROXIMO,,29792,5,28/02/21
1,FARMACIAS Y COMISARIATOS DE MEDICINAS S.A. FARCOMED,1938,FYBECA MALTERIA,100147533,TRATAMIENTO IL SALONE SUPREME 250 ML,NO DISCONTINUADO,3,"28,42",4,28/02/21
1,FARMACIAS Y COMISARIATOS DE MEDICINAS S.A. FARCOMED,1938,FYBECA MALTERIA,100147534,SHAMPOO IL SALONE GLORIOUS 500 ML,NO DISCONTINUADO,3,29792,4,28/02/21
1,FARMACIAS Y COMISARIATOS DE MEDICINAS S.A. FARCOMED,1938,FYBECA MALTERIA,100147535,TRATAMIENTO IL SALONE TONE ENHANCING ICE BLOND 150 ML,PROXIMO,0,"28,42",6,28/02/21
1,FARMACIAS Y COMISARIATOS DE MEDICINAS S.A. FARCOMED,1938,FYBECA MALTERIA,100164056,TINTE IL SALONNE COLORE # 5.65,DISCONTINUADO,0,17304,0,28/02/21
1,FARMACIAS Y COMISARIATOS DE MEDICINAS S.A. FARCOMED,1938,FYBECA MALTERIA,100164057,TINTE IL SALONNE COLORE # 7.7,PROXIMO,,17304,3,28/02/21
1,FARMACIAS Y COMISARIATOS DE MEDICINAS S.A. FARCOMED,1938,FYBECA MALTERIA,100164058,TINTE IL SALONNE COLORE # 7,NO DISCONTINUADO,3,17304,3,28/02/21
1,FARMACIAS Y COMISARIATOS DE MEDICINAS S.A. FARCOMED,1938,FYBECA MALTERIA,100164059,TINTE IL SALONNE COLORE #6.66,PROXIMO,,17304,8,28/02/21
1,FARMACIAS Y COMISARIATOS DE MEDICINAS S.A. FARCOMED,1938,FYBECA MALTERIA,100164060,TINTE IL SALONNE COLORE # 12.11,NO DISCONTINUADO,3,17304,4,28/02/21
1,FARMACIAS Y COMISARIATOS DE MEDICINAS S.A. FARCOMED,1938,FYBECA MALTERIA,100164061,TINTE IL SALONNE COLORE # 6.77,PROXIMO,,17304,3,28/02/21
1,FARMACIAS Y COMISARIATOS DE MEDICINAS S.A. FARCOMED,1938,FYBECA MALTERIA,100164062,TINTE IL SALONNE COLORE #7.4,PROXIMO,,17304,9,28/02/21
1,FARMACIAS Y COMISARIATOS DE MEDICINAS S.A. FARCOMED,1938,FYBECA MALTERIA,100164063,TINTE IL SALONNE COLORE # 5,PROXIMO,,17304,3,28/02/21
1,FARMACIAS Y COMISARIATOS DE MEDICINAS S.A. FARCOMED,1938,FYBECA MALTERIA,100164064,TINTE IL SALONNE COLORE # 6,PROXIMO,,17304,3,28/02/21
1,FARMACIAS Y COMISARIATOS DE MEDICINAS S.A. FARCOMED,1938,FYBECA MALTERIA,100164065,TINTE IL SALONNE COLORE # 4,PROXIMO,,17304,3,28/02/21
1,FARMACIAS Y COMISARIATOS DE MEDICINAS S.A. FARCOMED,1938,FYBECA MALTERIA,100164066,TINTE IL SALONNE COLORE # 9.1,NO DISCONTINUADO,3,17304,4,28/02/21
1,FARMACIAS Y COMISARIATOS DE MEDICINAS S.A. FARCOMED,1938,FYBECA MALTERIA,100164067,TINTE IL SALONNE COLORE # 8.1,NO DISCONTINUADO,3,17304,4,28/02/21
1,FARMACIAS Y COMISARIATOS DE MEDICINAS S.A. FARCOMED,1938,FYBECA MALTERIA,100164068,TINTE IL SALONNE COLORE # 7.1,NO DISCONTINUADO,3,17304,4,28/02/21
1,FARMACIAS Y COMISARIATOS DE MEDICINAS S.A. FARCOMED,1938,FYBECA MALTERIA,100164069,TINTE IL SALONNE COLORE # 1,PROXIMO,,17304,6,28/02/21
1,FARMACIAS Y COMISARIATOS DE MEDICINAS S.A. FARCOMED,1938,FYBECA MALTERIA,100164178,TINTE IL SALONNE COLORE # 10.1,PROXIMO,,17304,8,28/02/21
1,FARMACIAS Y COMISARIATOS DE MEDICINAS S.A. FARCOMED,1938,FYBECA MALTERIA,100164532,TINTE IL SALONE SLC COLORE YELLOW REMOVER,PROXIMO,,17304,3,28/02/21
1,FARMACIAS Y COMISARIATOS DE MEDICINAS S.A. FARCOMED,1938,FYBECA MALTERIA,100181637,ACONDICIONADOR IL SALONE MAGNIFICENT PROTECTION-LUMINOSITY 500 ML,NO DISCONTINUADO,3,29792,3,28/02/21
1,FARMACIAS Y COMISARIATOS DE MEDICINAS S.A. FARCOMED,1938,FYBECA MALTERIA,100181638,ACONDICIONADOR IL SALONE GLORIOUS NUTRITION-LIGHTNESS 500 ML,NO DISCONTINUADO,3,29792,3,28/02/21
1,FARMACIAS Y COMISARIATOS DE MEDICINAS S.A. FARCOMED,1938,FYBECA MALTERIA,100193733,SHAMPO IL SALONE RESTRUCTURANTE CAB. MUY DAÑADOS 500ML,PROXIMO,,29792,1,28/02/21
1,FARMACIAS Y COMISARIATOS DE MEDICINAS S.A. FARCOMED,1938,FYBECA MALTERIA,100193734,TRAMIENTO IL SALONE OLIO RESTRUCTURANTE CAB. MUY DAÑADOS 100ML,NO DISCONTINUADO,3,"28,42",0,28/02/21
1,FARMACIAS Y COMISARIATOS DE MEDICINAS S.A. FARCOMED,1938,FYBECA MALTERIA,100193735,TRATAMIENTO IL SALONE RESTRUCTURANTE CAB. MUY DAÑADOS 250ML,PROXIMO,,"28,42",5,28/02/21
1,FARMACIAS Y COMISARIATOS DE MEDICINAS S.A. FARCOMED,1938,FYBECA MALTERIA,100217039,SHAMPOO IL SALONE YELLOW REMOVER 250ML,PROXIMO,,"20,58",2,28/02/21
1,FARMACIAS Y COMISARIATOS DE MEDICINAS S.A. FARCOMED,1938,FYBECA MALTERIA,100217040,TRATAMIENTO IL SALONE YELLOW REMOVER 150ML,PROXIMO,,"20,58",2,28/02/21
1,FARMACIAS Y COMISARIATOS DE MEDICINAS S.A. FARCOMED,1938,FYBECA MALTERIA,100217041,TRATAMIENTO SPRAY DETOX LEAVE-IN 200 ML,PROXIMO,,"29,4",6,28/02/21
1,FARMACIAS Y COMISARIATOS DE MEDICINAS S.A. FARCOMED,1938,FYBECA MALTERIA,100217042,ACONDICIONADOR IL SALONE DETOX 500ML,PROXIMO,,29792,4,28/02/21
1,FARMACIAS Y COMISARIATOS DE MEDICINAS S.A. FARCOMED,1938,FYBECA MALTERIA,100217043,SHAMPOO IL SALONE DETOX 500 ML,PROXIMO,,29792,2,28/02/21
1,FARMACIAS Y COMISARIATOS DE MEDICINAS S.A. FARCOMED,1938,FYBECA MALTERIA,100232843,PACK IL SALONE # 1 NEGRO PURO,NO DISCONTINUADO,2,"18,62",2,28/02/21
1,FARMACIAS Y COMISARIATOS DE MEDICINAS S.A. FARCOMED,1938,FYBECA MALTERIA,100232845,PACK IL SALONE # 7.7 RUBIO OSCURO CANELA,NO DISCONTINUADO,2,19,2,28/02/21
1,FARMACIAS Y COMISARIATOS DE MEDICINAS S.A. FARCOMED,1938,FYBECA MALTERIA,100240670,PACK IL SALONE MITHYC SHAMPOO 500 ML + ACONDICIONADOR 500ML,NO DISCONTINUADO,3,35,3,28/02/21
1,FARMACIAS Y COMISARIATOS DE MEDICINAS S.A. FARCOMED,1938,FYBECA MALTERIA,100240737,PACK IL SALONE GLORIOUS SHAMPOO 500 ML + ACONDICIONADOR 500ML,NO DISCONTINUADO,3,35,3,28/02/21
1,FARMACIAS Y COMISARIATOS DE MEDICINAS S.A. FARCOMED,1938,FYBECA MALTERIA,100240738,PACK IL SALONE MAGNIFICENT SHAMPOO 500 ML + ACONDICIONADOR 500ML,NO DISCONTINUADO,3,35,1,28/02/21
1,FARMACIAS Y COMISARIATOS DE MEDICINAS S.A. FARCOMED,1938,FYBECA MALTERIA,100243863,MASK YELLOW COLOR CARE 500ML,NO DISCONTINUADO,3,40264,0,28/02/21
1,FARMACIAS Y COMISARIATOS DE MEDICINAS S.A. FARCOMED,1938,FYBECA MALTERIA,100244238, LEAVE-IN SERUM YELLOW COLOR CARE 150ML,NO DISCONTINUADO,3,29792,0,28/02/21
1,FARMACIAS Y COMISARIATOS DE MEDICINAS S.A. FARCOMED,1938,FYBECA MALTERIA,100244239,NUTRITIVE OIL YELLOW 125ML,NO DISCONTINUADO,3,42,0,28/02/21
1,FARMACIAS Y COMISARIATOS DE MEDICINAS S.A. FARCOMED,1938,FYBECA MALTERIA,100245247,SHAMPOO YELLOW COLOR CARE 500ML,NO DISCONTINUADO,3,40264,0,28/02/21
1,FARMACIAS Y COMISARIATOS DE MEDICINAS S.A. FARCOMED,1938,FYBECA MALTERIA,294379,AGUA OXIGENADA PROFESIONAL YE YE OXIDANTE 10 VOL 150 ML ,INACTIVO,0,0,0,28/02/21
1,FARMACIAS Y COMISARIATOS DE MEDICINAS S.A. FARCOMED,1938,FYBECA MALTERIA,294380,AGUA OXIGENADA PROFESIONAL YE YE OXIDANTE 20 VOL 150 ML ,INACTIVO,0,0,0,28/02/21
1,FARMACIAS Y COMISARIATOS DE MEDICINAS S.A. FARCOMED,1938,FYBECA MALTERIA,294381,AGUA OXIGENADA PROFESIONAL YE YE OXIDANTE 30 VOL 150 ML ,INACTIVO,0,0,0,28/02/21
1,FARMACIAS Y COMISARIATOS DE MEDICINAS S.A. FARCOMED,1938,FYBECA MALTERIA,294382,AGUA OXIGENADA PROFESIONAL YE YE OXIDANTE 40 VOL 150 ML ,INACTIVO,0,0,0,28/02/21
1,FARMACIAS Y COMISARIATOS DE MEDICINAS S.A. FARCOMED,1938,FYBECA MALTERIA,294383,DECOLORANTE PROFESIONAL YELLO YE SOBRE DECOLORANTE 20 GR ,INACTIVO,0,0,0,28/02/21
1,FARMACIAS Y COMISARIATOS DE MEDICINAS S.A. FARCOMED,84,FYBECA MANICENTRO,100147239,TRATAMIENTO IL SALONE LISCIO PROGR. CAP. DANNEG.,DISCONTINUADO,,"44,1",0,28/02/21
1,FARMACIAS Y COMISARIATOS DE MEDICINAS S.A. FARCOMED,84,FYBECA MANICENTRO,100147240,TRATAMIENTO IL SALONE LISCIO PROGR. TUTTI I CAP.,DISCONTINUADO,,"44,1",0,28/02/21
1,FARMACIAS Y COMISARIATOS DE MEDICINAS S.A. FARCOMED,84,FYBECA MANICENTRO,100147241,TRATAMIENTO IL SALONE ENHANCING CHERRY RED 150 ML,DISCONTINUADO,0,"28,42",0,28/02/21
1,FARMACIAS Y COMISARIATOS DE MEDICINAS S.A. FARCOMED,84,FYBECA MANICENTRO,100147242,TRATAMIENTO IL SALONE ETERNAL LEAVE-IN CAB. TINT. 200 ML,NO DISCONTINUADO,2,"28,42",1,28/02/21
1,FARMACIAS Y COMISARIATOS DE MEDICINAS S.A. FARCOMED,84,FYBECA MANICENTRO,100147243,TRATAMIENTO IL SALONE CAB TINTURADOS 250 ML,NO DISCONTINUADO,2,"28,42",7,28/02/21
